"Text";"Freq";"Codi";"Descr_codi";"Codi_3";"Descr_codi_3";"Gran_grup_classif";"Descr_gran_grup_clasif";"Gran_grup_CCS";"Desc_gran_grup_CCS"
"ERITROPOIESI FERROPENICA";1;"";"";"";"";"";"";"";""
"ERNIA DE IAT";1;"";"";"";"";"";"";"";""
"ERNIAS DISCALES CERVICALES";1;"";"";"";"";"";"";"";""
"EROSIONES EN MUCOSA DEL ESTOMAGO";1;"";"";"";"";"";"";"";""
"ERUPCIO CUTANEA";1;"";"";"";"";"";"";"";""
"ESCLERODERMIA LOCALITZADA A LA PELL";1;"";"";"";"";"";"";"";""
"ESCLERODERMIA(MORFEA)";1;"";"";"";"";"";"";"";""
"ESCLEROSI MULTIPLE";1;"";"";"";"";"";"";"";""
"ESCLEROSI MULTIPLE PROGRESSIVA LENTA";1;"";"";"";"";"";"";"";""
"ESCOLEOSI";1;"";"";"";"";"";"";"";""
"ESCOLISIS LUMBAR";1;"";"";"";"";"";"";"";""
"ESFINTER";1;"";"";"";"";"";"";"";""
"ESGUINCE RETINA OJO DERECHO";1;"";"";"";"";"";"";"";""
"LAXANTES";1;"";"";"";"";"";"";"";""
"LESIO MEDULAR";1;"";"";"";"";"";"";"";""
"LESION MEDULAR";1;"";"";"";"";"";"";"";""
"TROMBOPENIA";1;"";"";"";"";"";"";"";""
"LESION PRENEOPLASICA";1;"";"";"";"";"";"";"";""
"LEUCEMIA LIMFOCITICA CRONICA DE CEL·LULES B";1;"";"";"";"";"";"";"";""
"LIGERA VALVULOPATIA MITRAL IZQUIERDA";1;"";"";"";"";"";"";"";""
"LINFEDEMA EEII";1;"";"";"";"";"";"";"";""
"LIPOMA INTRAMUSCULAR";1;"";"";"";"";"";"";"";""
"LIPOMAS MATRIZ";1;"";"";"";"";"";"";"";""
"LIQUAR LA SANG";1;"";"";"";"";"";"";"";""
"PREVENCION PROBLEMAS OSEOS";1;"";"";"";"";"";"";"";""
"ESTABILITAT EMOCIONAL";1;"";"";"";"";"";"";"";""
"LIQUEN ESCLEROS";1;"";"";"";"";"";"";"";""
"LISTESIS LUMBAR,MENISCOPATIA";1;"";"";"";"";"";"";"";""
"LITIASI BILIAR";1;"";"";"";"";"";"";"";""
"LITOTRICIA INFECCIOSA";1;"";"";"";"";"";"";"";""
"REGENERA EL CARTILAC";1;"";"";"";"";"";"";"";""
"REGENERAR CARTILAGO";1;"";"";"";"";"";"";"";""
"REGLES ABUNDANTS";1;"";"";"";"";"";"";"";""
"NEURODERMATITIS";1;"";"";"";"";"";"";"";""
"REGULACIO CICLE MENSTRUAL";1;"";"";"";"";"";"";"";""
"REGULACION DE LA MENSTRUACION";1;"";"";"";"";"";"";"";""
"REGULADOR INTESTINAL";1;"";"";"";"";"";"";"";""
"PROBLEMAS DE ESTOMAGO";1;"";"";"";"";"";"";"";""
"ULCERA GASTRICA";1;"";"";"";"";"";"";"";""
"TRASTORN D'ANGOIXA";1;"";"";"";"";"";"";"";""
"TUMOR NERVIO OIDO";1;"";"";"";"";"";"";"";""
"SUPORT: COLAGEN I MAGNESI";1;"";"";"";"";"";"";"";""
"TRACTAMENT PROFILACTIC";1;"";"";"";"";"";"";"";""
"TRACTAMENT REGENERACIO CARTILAG";1;"";"";"";"";"";"";"";""
"ZUCAR";1;"";"";"";"";"";"";"";""
"REGUL. TIROIDES";1;"";"";"";"";"";"";"";""
"TLP (BORDERLINE)";1;"";"";"";"";"";"";"";""
"MAL DE CAP, DOLOR DE REGLA";1;"";"";"";"";"";"";"";""
"TIROIDITIS LINFOCITARIA";1;"";"";"";"";"";"";"";""
"NO PODER DORMIR NIT";1;"";"";"";"";"";"";"";""
"TRANQUILITZARME";1;"";"";"";"";"";"";"";""
"TIROIDES AUTOINMUNE";1;"";"";"";"";"";"";"";""
"TRAASPLANTE PULMONAR";1;"";"";"";"";"";"";"";""
"TRACTAMENT ACID URIC";1;"";"";"";"";"";"";"";""
"TRASTORNO EMOCIONAL";1;"";"";"";"";"";"";"";""
"POLIPS TIROIDES";1;"";"";"";"";"";"";"";""
"PIEL ATOPICA";1;"";"";"";"";"";"";"";""
"PULSACIONES";1;"";"";"";"";"";"";"";""
"VALVULA MITRAL";1;"";"";"";"";"";"";"";""
"PER STRESS";1;"";"";"";"";"";"";"";""
"SOFOCACIONS MENOPAUSIA";1;"";"";"";"";"";"";"";""
"SIATICA";1;"";"";"";"";"";"";"";""
"OMEPRAZOL";1;"";"";"";"";"";"";"";""
"VEJIGA";1;"";"";"";"";"";"";"";""
"TIC NERVIOS";1;"";"";"";"";"";"";"";""
"TIFOIDEA";1;"";"";"";"";"";"";"";""
"SOPLO";1;"";"";"";"";"";"";"";""
"PIORREA DENTAL";1;"";"";"";"";"";"";"";""
"VITAMINA D I CALC";1;"";"";"";"";"";"";"";""
"PITIDO A L'OIDA";1;"";"";"";"";"";"";"";""
"RIEGO SANGUINEO";1;"";"";"";"";"";"";"";""
"PROTECCION ESTOMAGOI";1;"";"";"";"";"";"";"";""
"PIEL Y HUESOS";1;"";"";"";"";"";"";"";""
"PROTECIO GASTRICA";1;"";"";"";"";"";"";"";""
"PILDORA ANTICONCEPTIVA";1;"";"";"";"";"";"";"";""
"PINCAMENT CIATIC";1;"";"";"";"";"";"";"";""
"VISTA";1;"";"";"";"";"";"";"";""
"PINZAMENT VERTEBRAS L4-L5";1;"";"";"";"";"";"";"";""
"PINZAMIENTO DE NERVIO";1;"";"";"";"";"";"";"";""
"PIODERMA GANGRENOS";1;"";"";"";"";"";"";"";""
"VITAMINA CAPILAR";1;"";"";"";"";"";"";"";""
"TIROIDITIS DE HASIMOTO";1;"";"";"";"";"";"";"";""
"VESICULA BILIAR";1;"";"";"";"";"";"";"";""
"VITAMINAS DEL EMBARAZO";1;"";"";"";"";"";"";"";""
"VITAMINAS, VASCULARIZANTE";1;"";"";"";"";"";"";"";""
"VITAMINAS Y COLAGENO";1;"";"";"";"";"";"";"";""
"SARCOIDOSIS";1;"";"";"";"";"";"";"";""
"VITILIC";1;"";"";"";"";"";"";"";""
"TOS FERINA";1;"";"";"";"";"";"";"";""
"VPH";1;"";"";"";"";"";"";"";""
"TENGO EL HIGADO UN POCO DELICADO";1;"";"";"";"";"";"";"";""
"SECUELAS QUIMIO";1;"";"";"";"";"";"";"";""
"TIROXINA";1;"";"";"";"";"";"";"";""
"TIROIDECTOMIA PARCIAL BILATERAL";1;"";"";"";"";"";"";"";""
"VARICEL·LA";1;"";"";"";"";"";"";"";""
"RUIDO OIDOS";1;"";"";"";"";"";"";"";""
"TIROIDECTOMIA";1;"";"";"";"";"";"";"";""
"VISION";1;"";"";"";"";"";"";"";""
"SINDROME DEPRESIVO";1;"";"";"";"";"";"";"";""
"VARICES INTERNA";1;"";"";"";"";"";"";"";""
"TIROIDESEUTIROX";1;"";"";"";"";"";"";"";""
"VITAMINA CALCIO.";1;"";"";"";"";"";"";"";""
"TRATAMIENTO TEMPORAL INFECCION";1;"";"";"";"";"";"";"";""
"VISTA CANSADA";1;"";"";"";"";"";"";"";""
"VITAMINA";1;"";"";"";"";"";"";"";""
"ULL SEC";1;"";"";"";"";"";"";"";""
"URTICARIA";1;"";"";"";"";"";"";"";""
"QUISTES HEPATICOS";1;"";"";"";"";"";"";"";""
"QUISTE SINUVIAL";1;"";"";"";"";"";"";"";""
"QUISTES OVARICS";1;"";"";"";"";"";"";"";""
"QUISTES RENALES";1;"";"";"";"";"";"";"";""
"POLIQUISTOSI HEPATORENAL";1;"";"";"";"";"";"";"";""
"TIROIDES, COLESTEROL";1;"";"";"";"";"";"";"";""
"MICROHEMATURIA A L'ORINA";1;"";"";"";"";"";"";"";""
"QUIST OVARIS";1;"";"";"";"";"";"";"";""
"QUIST SACRO";1;"";"";"";"";"";"";"";""
"QUITAR EL DOLOR";1;"";"";"";"";"";"";"";""
"RAMPAS";1;"";"";"";"";"";"";"";""
"RAMPA Y DOLOR";1;"";"";"";"";"";"";"";""
"RAYNAUD";1;"";"";"";"";"";"";"";""
"RECTOCELE";1;"";"";"";"";"";"";"";""
"MIOCLONUUS NOCTURNO.MENOPAUSIA";1;"";"";"";"";"";"";"";""
"REDUCCIO ESTOMAC";1;"";"";"";"";"";"";"";""
"SINDROME GUILLEM BARRE";1;"";"";"";"";"";"";"";""
"PEL MAL DE LA REGLA I MAL DE CAP";1;"";"";"";"";"";"";"";""
"PEL MATI";1;"";"";"";"";"";"";"";""
"PELO";1;"";"";"";"";"";"";"";""
"SINDROME SECO";1;"";"";"";"";"";"";"";""
"PEL SON";1;"";"";"";"";"";"";"";""
"SINDROME TUNEL CARPIA";1;"";"";"";"";"";"";"";""
"SINDROME TUNEL CARPIANO";1;"";"";"";"";"";"";"";""
"SINDROME WOLF PARKINSON WHITE";1;"";"";"";"";"";"";"";""
"SINDROME WPW";1;"";"";"";"";"";"";"";""
"REFLUJO INTESTINAL";1;"";"";"";"";"";"";"";""
"SINOSITIS CRONICA";1;"";"";"";"";"";"";"";""
"SINOVITIS VELLONODULAR PIGMENTADA";1;"";"";"";"";"";"";"";""
"TROMBOEMBOLISMO PULMONAR";1;"";"";"";"";"";"";"";""
"TROMBO EN LA RETINA";1;"";"";"";"";"";"";"";""
"PERDER PESO";1;"";"";"";"";"";"";"";""
"PER DESCANSAR";1;"";"";"";"";"";"";"";""
"PERDIDA DE ORINA";1;"";"";"";"";"";"";"";""
"PERDIDAS DE ORINA";1;"";"";"";"";"";"";"";""
"NEFROPATIA IGA";1;"";"";"";"";"";"";"";""
"SOMATITZACIONS";1;"";"";"";"";"";"";"";""
"REFORCA EL NERVI";1;"";"";"";"";"";"";"";""
"NERVIOS-ANSIEDAD";1;"";"";"";"";"";"";"";""
"REFORC MUSCULAR";1;"";"";"";"";"";"";"";""
"REFREDAT I/O DOLOR";1;"";"";"";"";"";"";"";""
"REFREDAT, MALESTAR";1;"";"";"";"";"";"";"";""
"REFREDATS";1;"";"";"";"";"";"";"";""
"REFUJO ESOFAGICO";1;"";"";"";"";"";"";"";""
"TAQUICARDIA PAROXISTICA SUPRAVENTRICULAR CON MORFOLOGIA BRHH";1;"";"";"";"";"";"";"";""
"TENDINITIS AQUILES, BESSONS CURTS";1;"";"";"";"";"";"";"";""
"T.O.C";1;"";"";"";"";"";"";"";""
"TAMSUSOLINA";1;"";"";"";"";"";"";"";""
"TEMBLOR DE MANOS";1;"";"";"";"";"";"";"";""
"TITOIDES";1;"";"";"";"";"";"";"";""
"TIROIDITIS HASHIMOTO";1;"";"";"";"";"";"";"";""
"RYNAUD PRIMARI";1;"";"";"";"";"";"";"";""
"TRASTORN BIPOLAR I HIPOTIROIDISME";1;"";"";"";"";"";"";"";""
"PROBLEMA HEMATOLOGICO";1;"";"";"";"";"";"";"";""
"PROTECTOR D´ESTOMAC";1;"";"";"";"";"";"";"";""
"PROTECTOR D'ESTOMAC PER L'IBUPROFE";1;"";"";"";"";"";"";"";""
"PROTECTOR ESTOMEC";1;"";"";"";"";"";"";"";""
"PLEURA TUBERCULOSA";1;"";"";"";"";"";"";"";""
"PLEURITIS";1;"";"";"";"";"";"";"";""
"PNUEMONIA";1;"";"";"";"";"";"";"";""
"TRACTAMENT FECUNDACIO IN VITRO";1;"";"";"";"";"";"";"";""
"TRANSTORNO DE ANSIEDAD";1;"";"";"";"";"";"";"";""
"POLICITEMIA VERA";1;"";"";"";"";"";"";"";""
"POLIMIALGIA REUMATICA";1;"";"";"";"";"";"";"";""
"POLINEUROPATIA DIABETICA";1;"";"";"";"";"";"";"";""
"POLIO";1;"";"";"";"";"";"";"";""
"POLIOMELITIS";1;"";"";"";"";"";"";"";""
"WPW";1;"";"";"";"";"";"";"";""
"SENSIBILIDAD NEUROLOGICA";1;"";"";"";"";"";"";"";""
"VALVULA AORTICA";1;"";"";"";"";"";"";"";""
"PROSTATIS";1;"";"";"";"";"";"";"";""
"PROSTATITIS  CRONICA";1;"";"";"";"";"";"";"";""
"PROSTATITIS CRONICA I TEMA PSIQUIATRIC";1;"";"";"";"";"";"";"";""
"PROSTATITIS / INFECCIO ORINA";1;"";"";"";"";"";"";"";""
"PROSTATS";1;"";"";"";"";"";"";"";""
"PROTATITIS";1;"";"";"";"";"";"";"";""
"PROTECCIO";1;"";"";"";"";"";"";"";""
"VASCULAR";1;"";"";"";"";"";"";"";""
"VASCULITIS";1;"";"";"";"";"";"";"";""
"PROTECCIO ESTOMAG";1;"";"";"";"";"";"";"";""
"VEJIGA CONTRAIDA ( NO TERMINA EL VACIADO )";1;"";"";"";"";"";"";"";""
"VERTIGEN I NAS";1;"";"";"";"";"";"";"";""
"VERTIGS";1;"";"";"";"";"";"";"";""
"VESICULA";1;"";"";"";"";"";"";"";""
"PROTECCION ESTOMACAL";1;"";"";"";"";"";"";"";""
"PIELONEFRITIS AGUDA";1;"";"";"";"";"";"";"";""
"VIES URINARIES";1;"";"";"";"";"";"";"";""
"PIES INQUIETOS";1;"";"";"";"";"";"";"";""
"VIRUS PAPIL·LOMA HUMA";1;"";"";"";"";"";"";"";""
"VIRUS PAPILOMA";1;"";"";"";"";"";"";"";""
"PROTECION DEL  ESTOMAGO";1;"";"";"";"";"";"";"";""
"PROTECION PROSTATA";1;"";"";"";"";"";"";"";""
"PROTECTOR DE ESTOMAC";1;"";"";"";"";"";"";"";""
"PROTECTOR DEL ESTOMAGO";1;"";"";"";"";"";"";"";""
"SINDROME PIERNAS INQUIETAS";1;"";"";"";"";"";"";"";""
"TIROIDES UNA MICA LENTA";1;"";"";"";"";"";"";"";""
"UNAS";1;"";"";"";"";"";"";"";""
"VITAMINAS CABELLO";1;"";"";"";"";"";"";"";""
"PRESIO (9 I 14)";1;"";"";"";"";"";"";"";""
"INTOLERANCIA SORBITOL";1;"";"";"";"";"";"";"";""
"PODER DORMIR";1;"";"";"";"";"";"";"";""
"POLIARTRITIS";1;"";"";"";"";"";"";"";""
"TENDONS";1;"";"";"";"";"";"";"";""
"SD. WOLF-PARKINSON-WHITE";1;"";"";"";"";"";"";"";""
"TRANSTORN ANSIOS-DEPRESSIU";1;"";"";"";"";"";"";"";""
"RIZOARTRISIS";1;"";"";"";"";"";"";"";""
"TIROIDISMOEUROTIROXHIPER";1;"";"";"";"";"";"";"";""
"TRANSTORNO ADAPTATIVO";1;"";"";"";"";"";"";"";""
"SEQUEDAD VAGINAL";1;"";"";"";"";"";"";"";""
"SEQUEDAT VAGINAL";1;"";"";"";"";"";"";"";""
"SINUCITIS";1;"";"";"";"";"";"";"";""
"SISTEMA INMUNOLOGICO";1;"";"";"";"";"";"";"";""
"SNDROMEWOLFFWHITE";1;"";"";"";"";"";"";"";""
"TENSION OJO";1;"";"";"";"";"";"";"";""
"TRANSTORN ANSIEDAD";1;"";"";"";"";"";"";"";""
"RETENCION TEMPORAL DE LIQUIDOS";1;"";"";"";"";"";"";"";""
"TUMOR AL OVARI";1;"";"";"";"";"";"";"";""
"REFORCAR DEFENSES";1;"";"";"";"";"";"";"";""
"TUMOR BENIGNO DE PAROTIDA";1;"";"";"";"";"";"";"";""
"TUMOR BENIGNO EN TIROIDES";1;"";"";"";"";"";"";"";""
"SINDROM DE LES CAMES INQUIETES";1;"";"";"";"";"";"";"";""
"VIRUS DEL PAPILOMA";1;"";"";"";"";"";"";"";""
"TRANSTORN DE LA SON";1;"";"";"";"";"";"";"";""
"SINDROME SJORGEN";1;"";"";"";"";"";"";"";""
"ULCERA EN EL DUODE";1;"";"";"";"";"";"";"";""
"PREVENTIU";1;"";"";"";"";"";"";"";""
"TUNEL CARPIANO";1;"";"";"";"";"";"";"";""
"URTICARIA E FRIGORE";1;"";"";"";"";"";"";"";""
"UN PROTECTOR";1;"";"";"";"";"";"";"";""
"RUIDOS OIDO";1;"";"";"";"";"";"";"";""
"TENDINOPATIA ROTULIANA";1;"";"";"";"";"";"";"";""
"TREMOLOR ESENCIAL";1;"";"";"";"";"";"";"";""
"URTICARIA CRONICA";1;"";"";"";"";"";"";"";""
"PROBLEMES SON";1;"";"";"";"";"";"";"";""
"PREMENOPAUSIA";1;"";"";"";"";"";"";"";""
"PRENTIVA";1;"";"";"";"";"";"";"";""
"SINDROME GILBERT";1;"";"";"";"";"";"";"";""
"RECUION DE ESTOMAGO";1;"";"";"";"";"";"";"";""
"TREMOLOR";1;"";"";"";"";"";"";"";""
"INTOLERANCIA A LA LACTOSA";1;"";"";"";"";"";"";"";""
"INTOL·LERANCIA ALIMENTARIES";1;"";"";"";"";"";"";"";""
"TOS, ACIDESA ESTOMAC";1;"";"";"";"";"";"";"";""
"URICEMIA";1;"";"";"";"";"";"";"";""
"TREMOLORS CAUSATS PEL PLENUR";1;"";"";"";"";"";"";"";""
"TRIGLESERIDOS";1;"";"";"";"";"";"";"";""
"TRIGLICEDIS";1;"";"";"";"";"";"";"";""
"PRESSIO ALTA";1;"";"";"";"";"";"";"";""
"TROCANTERITIS";1;"";"";"";"";"";"";"";""
"SE ME DORMIA LA MANO";1;"";"";"";"";"";"";"";""
"SALUT GENERAL";1;"";"";"";"";"";"";"";""
"SEQUETAT D'ULLS";1;"";"";"";"";"";"";"";""
"TENSION DESCOMPENSADA";1;"";"";"";"";"";"";"";""
"TRANSTORN";1;"";"";"";"";"";"";"";""
"TRANSTORNS ALIMENTARIS";1;"";"";"";"";"";"";"";""
"TIROIDES, OPERADA D¡UN GANGLI ADOSAT A LA TIROIDES";1;"";"";"";"";"";"";"";""
"TRANSTORN ANSIOS DEPRESSIU";1;"";"";"";"";"";"";"";""
"TESTOSTERONA";1;"";"";"";"";"";"";"";""
"TIROIDES Y COLESTEROL";1;"";"";"";"";"";"";"";""
"TRASTORN EMOCIONAL";1;"";"";"";"";"";"";"";""
"TRASTORNO BIPOLAR";1;"";"";"";"";"";"";"";""
"TIROIDIS DE HASHIMOTO";1;"";"";"";"";"";"";"";""
"PREVENCIO OSTEOPOROSI";1;"";"";"";"";"";"";"";""
"STRES";1;"";"";"";"";"";"";"";""
"SUBIR EL NIVEL DE HIERRO";1;"";"";"";"";"";"";"";""
"SUBSTITUCIO HORMONAL";1;"";"";"";"";"";"";"";""
"TENDINITIS CALCIFICANT ESPATLLA";1;"";"";"";"";"";"";"";""
"TUMOR HIPOFISIARIO";1;"";"";"";"";"";"";"";""
"TUNELMETACARPEANO";1;"";"";"";"";"";"";"";""
"TABAC";1;"";"";"";"";"";"";"";""
"TALASEMIA MINOR";1;"";"";"";"";"";"";"";""
"UBEAITIS";1;"";"";"";"";"";"";"";""
"ULCERA DUODENAL";1;"";"";"";"";"";"";"";""
"ULCERA DUODENO";1;"";"";"";"";"";"";"";""
"PRE-MENOPAUSA";1;"";"";"";"";"";"";"";""
"POLIPS AL INTESTI";1;"";"";"";"";"";"";"";""
"VALVULA AORTICA BICUSPIDE";1;"";"";"";"";"";"";"";""
"TUMOR EN LA PAROTIDA";1;"";"";"";"";"";"";"";""
"SINDROME CAMAS INQUIETAS";1;"";"";"";"";"";"";"";""
"TRASTORN PER DEFICIT D'ATENCIO";1;"";"";"";"";"";"";"";""
"SINDROME MENIER";1;"";"";"";"";"";"";"";""
"TENDENCIA ESCORIOTICA";1;"";"";"";"";"";"";"";""
"TREMOLOR ESSENCIAL";1;"";"";"";"";"";"";"";""
"TTRANSTORN LIMIT DE LA PERSONALITAT";1;"";"";"";"";"";"";"";""
"VARIUS - TROMBOFLEBITIS";1;"";"";"";"";"";"";"";""
"PER TIROIDECTOMIA";1;"";"";"";"";"";"";"";""
"SIMPTOMES PROSTATICS";1;"";"";"";"";"";"";"";""
"TERATOMA";1;"";"";"";"";"";"";"";""
"YAGA ESTOMACAL";1;"";"";"";"";"";"";"";""
"VHP";1;"";"";"";"";"";"";"";""
"POLIPOSIS NASOSINUSAL";1;"";"";"";"";"";"";"";""
"TUMOR GLANDULA PAROTIDA";1;"";"";"";"";"";"";"";""
"PROTECCION SOLAR";1;"";"";"";"";"";"";"";""
"\""PREACLAMPSIA GESTACIONAL""";1;"";"";"";"";"";"";"";""
"TENSION DE LOS HOJOS";1;"";"";"";"";"";"";"";""
"PRECAUCIO";1;"";"";"";"";"";"";"";""
"POLIPS UTERINS, ANEMIA";1;"";"";"";"";"";"";"";""
"SINDROME DE CAROLI";1;"";"";"";"";"";"";"";""
"PREBENIR DOLOR";1;"";"";"";"";"";"";"";""
"REGLES DOLOROSES";1;"";"";"";"";"";"";"";""
"UNA MICA DEPRESSIVA/ANSIETAT";1;"";"";"";"";"";"";"";""
"POR PRESCRIPCIO MEDICA";1;"";"";"";"";"";"";"";""
"TINC UNA MICA D'INSOMNI";1;"";"";"";"";"";"";"";""
"TRANSTORNO SUENO";1;"";"";"";"";"";"";"";""
"TENSION Y RINON";1;"";"";"";"";"";"";"";""
"PICORS";1;"";"";"";"";"";"";"";""
"P,ESTOMACAL";1;"";"";"";"";"";"";"";""
"SINDROME MENIERE";1;"";"";"";"";"";"";"";""
"PIEL-MUCOSAS";1;"";"";"";"";"";"";"";""
"POQUES HORMONES";1;"";"";"";"";"";"";"";""
"\\\""DEFORMACIO DELS PEUS\\";1;"";"";"";"";"";"";"";""
"\\\""MUCOSITAT\\";2;"";"";"";"";"";"";"";""
"\\\""POST INTERVENCIO QUIRURGICA\\";1;"";"";"";"";"";"";"";""
"TUBERCULOSIS";11;"0119";"Tuberculosi pulmonar no especificada";"011";"Tuberculosi pulmonar";"01";"Malalties infeccioses i parasitàries";"01";"Malalties infeccioses i parasitàries"
"HELICOBACTER";578;"04186";"Infecció per Helicobacter pylori [H. pylori] en afeccions classificades en un altre lloc i de localització no especificada";"041";"Infeccions bacterianes en afeccions classificades en un altre lloc i de localització no especificada";"01";"Malalties infeccioses i parasitàries";"01";"Malalties infeccioses i parasitàries"
"HEPATITIS A";6;"0701";"Hepatitis A sense menció de coma hepàtic";"070";"Hepatitis vírica";"01";"Malalties infeccioses i parasitàries";"01";"Malalties infeccioses i parasitàries"
"CANCER";289;"1991";"Altres neoplàsies malignes de localització no especificada";"199";"Neoplàsia maligna de localització no especificada";"02";"Neoplàsies";"02";"Neoplàsies"
"MIOMAS UTER";1;"2189";"Liomioma uterí, localització no especificada";"218";"Liomioma uterí";"02";"Neoplàsies";"02";"Neoplàsies"
"MIOMA";5;"2189";"Liomioma uterí, localització no especificada";"218";"Liomioma uterí";"02";"Neoplàsies";"02";"Neoplàsies"
"MIOMAS EN EL UTERO";1;"2189";"Liomioma uterí, localització no especificada";"218";"Liomioma uterí";"02";"Neoplàsies";"02";"Neoplàsies"
"MIOMAS";1;"2189";"Liomioma uterí, localització no especificada";"218";"Liomioma uterí";"02";"Neoplàsies";"02";"Neoplàsies"
"UTER MIOMATOS";1;"2189";"Liomioma uterí, localització no especificada";"218";"Liomioma uterí";"02";"Neoplàsies";"02";"Neoplàsies"
"MIOMAS UTERINOS";2;"2189";"Liomioma uterí, localització no especificada";"218";"Liomioma uterí";"02";"Neoplàsies";"02";"Neoplàsies"
"TIROIDES";189;"226";"Neoplàsia benigna de glàndules tiroides";"226";"Neoplàsia benigna de glàndules tiroides";"02";"Neoplàsies";"02";"Neoplàsies"
"HIPERTIROIDISMO";31;"2423";"Goll nodular tòxic no especificat";"242";"Tirotoxicosi amb goll o sense";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"HIPOTIROIDISMO";306;"2449";"Hipotiroïdisme no especificat";"244";"Hipotiroïdisme adquirit";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"TIROIDITIS";4;"245";"Tiroïditis";"245";"Tiroïditis";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"TIROIDITIS DE HASHIMOTO";4;"2452";"Tiroïditis limfocítica crònica";"245";"Tiroïditis";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"DIABETES";461;"250";"Diabetis mellitus";"250";"Diabetis mellitus";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"";""
"MENOPAUSIA PRECOZ";5;"25631";"Menopausa prematura";"256";"Disfunció ovàrica";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"10";"Malalties de l'aparell genitourinari"
"MENOPAUSIA AVANCADA";1;"25631";"Menopausa prematura";"256";"Disfunció ovàrica";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"10";"Malalties de l'aparell genitourinari"
"MENOPAUSA PRECOC";2;"25631";"Menopausa prematura";"256";"Disfunció ovàrica";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"10";"Malalties de l'aparell genitourinari"
"VITAMINA D";24;"2689";"Carència de vitamina D no especificada";"268";"Carència de vitamina D";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"VITAMINAS";7;"2692";"Carència vitamínica no especificada";"269";"Altres carències nutricionals";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"COLESTERIOL";1;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"COLESTEROL PER SOBRE EL LLINDAR";1;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"COLESTREROL";1;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"COL.LESTEROL";1;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"HIPERCOLESTEROLEMIA";2523;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"COLESTEROL ALTO";2;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"COL·LESTEROL";1;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"COLESTESROL";1;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"COLESTEROLEMIA";2;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
